Entity,Code,Year,PercentofRenewables
Ecuador,ECU,2008,22.617521286010700
Ecuador,ECU,2009,18.929243087768600
Ecuador,ECU,2010,15.936485290527300
Ecuador,ECU,2011,19.198841094970700
Ecuador,ECU,2012,19.840085983276400
Ecuador,ECU,2013,17.37746238708500
Ecuador,ECU,2014,17.276142120361300
Ecuador,ECU,2015,19.64023208618160
Ecuador,ECU,2016,23.62802505493160
Ecuador,ECU,2017,28.335857391357400
Ecuador,ECU,2018,27.386934280395500
Ecuador,ECU,2019,31.769020080566400
Ecuador,ECU,2020,36.03577423095700
Ecuador,ECU,2021,32.35419845581060
Egypt,EGY,1965,5.587894439697270
Egypt,EGY,1966,5.595043659210210
Egypt,EGY,1967,7.041625022888180
Egypt,EGY,1968,9.956792831420900
Egypt,EGY,1969,16.082429885864300
Egypt,EGY,1970,15.16463565826420
Egypt,EGY,1971,15.877998352050800
Egypt,EGY,1972,14.635689735412600
Egypt,EGY,1973,15.458051681518600
Egypt,EGY,1974,16.143081665039100
Egypt,EGY,1975,16.160579681396500
Egypt,EGY,1976,15.923643112182600
Egypt,EGY,1977,16.571006774902300
Egypt,EGY,1978,17.237102508544900
Egypt,EGY,1979,15.267534255981400
Egypt,EGY,1980,13.694029808044400
Egypt,EGY,1981,12.526339530944800
Egypt,EGY,1982,11.533038139343300
Egypt,EGY,1983,9.980415344238280
Egypt,EGY,1984,8.979602813720700
Egypt,EGY,1985,8.225811958312990
Egypt,EGY,1986,7.888433456420900
Egypt,EGY,1987,7.43703556060791
Egypt,EGY,1988,7.214404582977300
Egypt,EGY,1989,7.353952407836910
Egypt,EGY,1990,7.520865440368650
Egypt,EGY,1991,7.396338939666750
Egypt,EGY,1992,7.380685806274410
Egypt,EGY,1993,7.595428943634030
Egypt,EGY,1994,7.676783084869390
Egypt,EGY,1995,7.558946132659910
Egypt,EGY,1996,7.361753940582280
Egypt,EGY,1997,7.24384880065918
Egypt,EGY,1998,7.154178619384770
Egypt,EGY,1999,7.409151077270510
Egypt,EGY,2000,7.416068077087400
Egypt,EGY,2001,7.225909233093260
Egypt,EGY,2002,6.795775890350340
Egypt,EGY,2003,5.937697887420650
Egypt,EGY,2004,5.634644031524660
Egypt,EGY,2005,5.385705947875980
Egypt,EGY,2006,5.172313690185550
Egypt,EGY,2007,5.363155364990230
Egypt,EGY,2008,5.414237022399900
Egypt,EGY,2009,4.800594806671140
Egypt,EGY,2010,4.461719036102300
Egypt,EGY,2011,4.331544399261480
Egypt,EGY,2012,4.1802897453308100
Egypt,EGY,2013,4.177184581756590
Egypt,EGY,2014,4.181652545928960
Egypt,EGY,2015,4.328853130340580
Egypt,EGY,2016,4.131467819213870
Egypt,EGY,2017,3.869990587234500
Egypt,EGY,2018,4.055405616760250
Egypt,EGY,2019,5.169897556304930
Egypt,EGY,2020,6.564623832702640
Egypt,EGY,2021,6.2305707931518600
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.030831562355160700
Estonia,EST,1996,0.02419574372470380
Estonia,EST,1997,0.03925686329603200
Estonia,EST,1998,0.06567057222127910
Estonia,EST,1999,0.0933113694190979
Estonia,EST,2000,0.10166838765144300
Estonia,EST,2001,0.0963035598397255
Estonia,EST,2002,0.18708261847496000
Estonia,EST,2003,0.22028498351573900
Estonia,EST,2004,0.2874273657798770
Estonia,EST,2005,0.5005239248275760
Estonia,EST,2006,0.5939513444900510
Estonia,EST,2007,0.5890300869941710
Estonia,EST,2008,0.8455262780189510
Estonia,EST,2009,2.7872161865234400
Estonia,EST,2010,4.391971588134770
Estonia,EST,2011,4.931231498718260
Estonia,EST,2012,6.125763416290280
Estonia,EST,2013,4.7120137214660600
Estonia,EST,2014,5.514126300811770
Estonia,EST,2015,6.578981876373290
Estonia,EST,2016,6.427241802215580
Estonia,EST,2017,6.830331802368160
Estonia,EST,2018,7.5072832107543900
Estonia,EST,2019,9.912989616394040
Estonia,EST,2020,14.138367652893100
Estonia,EST,2021,14.32504653930660
Europe,,1965,5.906615734100340
Europe,,1966,6.168163776397710
Europe,,1967,5.903389930725100
Europe,,1968,5.957668781280520
Europe,,1969,5.687180519104000
Europe,,1970,5.681451797485350
Europe,,1971,5.559320449829100
Europe,,1972,5.41569709777832
Europe,,1973,5.199635028839110
Europe,,1974,5.5491509437561000
Europe,,1975,5.4871602058410600
Europe,,1976,5.002477169036870
Europe,,1977,5.7320075035095200
Europe,,1978,5.7103729248046900
Europe,,1979,5.745068073272710
Europe,,1980,5.762645244598390
Europe,,1981,5.867197513580320
Europe,,1982,5.709534645080570
Europe,,1983,5.830077648162840
Europe,,1984,5.878146171569820
Europe,,1985,5.870712757110600
Europe,,1986,5.674075126647950
Europe,,1987,5.84488582611084
Europe,,1988,6.004857063293460
Europe,,1989,5.47922945022583
Europe,,1990,5.612542629241940
Europe,,1991,5.799027919769290
Europe,,1992,6.188116073608400
Europe,,1993,6.57897424697876
Europe,,1994,6.987677574157720
Europe,,1995,7.065023422241210
Europe,,1996,6.608814239501950
Europe,,1997,7.0181427001953100
Europe,,1998,7.296812534332280
Europe,,1999,7.489162445068360
Europe,,2000,7.772059917449950
Europe,,2001,7.798177719116210
Europe,,2002,7.30416202545166
Europe,,2003,6.906544208526610
Europe,,2004,7.468925476074220
Europe,,2005,7.651272296905520
Europe,,2006,7.595672607421880
Europe,,2007,8.04043960571289
Europe,,2008,8.45069694519043
Europe,,2009,9.25082778930664
Europe,,2010,9.566194534301760
Europe,,2011,9.470130920410160
Europe,,2012,10.52684211730960
Europe,,2013,11.563236236572300
Europe,,2014,12.15720272064210
Europe,,2015,12.45400333404540
Europe,,2016,12.564136505127000
Europe,,2017,12.595027923584000
Europe,,2018,13.195202827453600
Europe,,2019,13.646665573120100
Europe,,2020,15.806124687194800
Europe,,2021,15.235614776611300
Europe (BP),,1965,7.26906681060791
Europe (BP),,1966,7.5995073318481400
Europe (BP),,1967,7.3897480964660600
Europe (BP),,1968,7.186744213104250
Europe (BP),,1969,6.607449054718020
Europe (BP),,1970,6.5164337158203100
Europe (BP),,1971,6.410218715667730
Europe (BP),,1972,6.360357284545900
Europe (BP),,1973,6.113369941711430
Europe (BP),,1974,6.695796012878420
Europe (BP),,1975,6.907538414001470
Europe (BP),,1976,6.055980205535890
Europe (BP),,1977,7.184906959533690
Europe (BP),,1978,6.91743278503418
Europe (BP),,1979,7.012578964233400
Europe (BP),,1980,6.995354652404790
Europe (BP),,1981,7.263547897338870
Europe (BP),,1982,7.323099613189700
Europe (BP),,1983,7.4701690673828100
Europe (BP),,1984,7.360797882080080
Europe (BP),,1985,6.397399425506590
Europe (BP),,1986,6.1016130447387700
Europe (BP),,1987,6.496621131896970
Europe (BP),,1988,6.887425422668460
Europe (BP),,1989,6.04103422164917
Europe (BP),,1990,6.1501617431640600
Europe (BP),,1991,6.363295555114750
Europe (BP),,1992,6.804369926452640
Europe (BP),,1993,7.220149993896480
Europe (BP),,1994,7.488457202911380
Europe (BP),,1995,7.48283052444458
Europe (BP),,1996,7.11801290512085
Europe (BP),,1997,7.4798150062561000
Europe (BP),,1998,7.830996990203860
Europe (BP),,1999,7.994131088256840
Europe (BP),,2000,8.294754028320310
Europe (BP),,2001,8.198429107666020
Europe (BP),,2002,7.81723690032959
Europe (BP),,2003,7.445176124572750
Europe (BP),,2004,8.08199405670166
Europe (BP),,2005,8.329160690307620
Europe (BP),,2006,8.455761909484860
Europe (BP),,2007,8.983073234558110
Europe (BP),,2008,9.758613586425780
Europe (BP),,2009,10.73477554321290
Europe (BP),,2010,11.562127113342300
Europe (BP),,2011,11.665334701538100
Europe (BP),,2012,13.155529975891100
Europe (BP),,2013,14.24998950958250
Europe (BP),,2014,15.056768417358400
Europe (BP),,2015,15.684680938720700
Europe (BP),,2016,15.74441909790040
Europe (BP),,2017,15.7534761428833
Europe (BP),,2018,16.82775115966800
Europe (BP),,2019,17.77083969116210
Europe (BP),,2020,20.436487197876000
Europe (BP),,2021,19.740942001342800
European Union (27),,1965,6.740035057067870
European Union (27),,1966,7.117352485656740
European Union (27),,1967,6.646307468414310
European Union (27),,1968,6.338912010192870
European Union (27),,1969,5.760931015014650
European Union (27),,1970,5.699028968811040
European Union (27),,1971,5.492038249969480
European Union (27),,1972,5.457538604736330
European Union (27),,1973,5.14820671081543
European Union (27),,1974,5.611097812652590
European Union (27),,1975,5.689882278442380
European Union (27),,1976,4.693745136260990
European Union (27),,1977,6.104866027832030
European Union (27),,1978,5.724102973937990
European Union (27),,1979,5.784770488739010
European Union (27),,1980,5.61071252822876
European Union (27),,1981,5.697778224945070
European Union (27),,1982,5.724217891693120
European Union (27),,1983,5.814767837524410
European Union (27),,1984,5.72804594039917
European Union (27),,1985,5.58683967590332
European Union (27),,1986,5.2328033447265600
European Union (27),,1987,5.603362083435060
European Union (27),,1988,5.8703293800354
European Union (27),,1989,4.825043201446530
European Union (27),,1990,5.138932228088380
European Union (27),,1991,5.406729221343990
European Union (27),,1992,5.748823165893560
European Union (27),,1993,5.977683067321780
European Union (27),,1994,6.1953558921814000
European Union (27),,1995,6.0873212814331100
European Union (27),,1996,5.9001784324646
European Union (27),,1997,6.20410680770874
European Union (27),,1998,6.434265613555910
European Union (27),,1999,6.494025707244870
European Union (27),,2000,6.851287841796880
European Union (27),,2001,7.122067928314210
European Union (27),,2002,6.44000244140625
European Union (27),,2003,6.376659870147710
European Union (27),,2004,6.954032897949220
European Union (27),,2005,7.023420810699460
European Union (27),,2006,7.413073539733890
European Union (27),,2007,8.028536796569820
European Union (27),,2008,8.83519458770752
European Union (27),,2009,9.93421459197998
European Union (27),,2010,10.899171829223600
European Union (27),,2011,11.111048698425300
European Union (27),,2012,12.618176460266100
European Union (27),,2013,13.789876937866200
European Union (27),,2014,14.76315975189210
European Union (27),,2015,14.853164672851600
European Union (27),,2016,14.857019424438500
European Union (27),,2017,14.778873443603500
European Union (27),,2018,15.767749786377000
European Union (27),,2019,16.51869010925290
European Union (27),,2020,19.209617614746100
European Union (27),,2021,18.5678768157959
Finland,FIN,1965,23.966585159301800
Finland,FIN,1966,23.366880416870100
Finland,FIN,1967,24.873165130615200
Finland,FIN,1968,20.672767639160200
Finland,FIN,1969,15.680414199829100
Finland,FIN,1970,15.499043464660600
Finland,FIN,1971,16.927217483520500
Finland,FIN,1972,15.603095054626500
Finland,FIN,1973,14.431478500366200
Finland,FIN,1974,18.064271926879900
Finland,FIN,1975,17.089670181274400
Finland,FIN,1976,12.514572143554700
Finland,FIN,1977,15.202662467956500
Finland,FIN,1978,11.78243637084960
Finland,FIN,1979,12.091408729553200
Finland,FIN,1980,11.41530704498290
Finland,FIN,1981,15.10919189453130
Finland,FIN,1982,14.666409492492700
Finland,FIN,1983,15.364748001098600
Finland,FIN,1984,14.383723258972200
Finland,FIN,1985,12.764183044433600
Finland,FIN,1986,12.675924301147500
Finland,FIN,1987,13.406022071838400
Finland,FIN,1988,13.070466041564900
Finland,FIN,1989,12.690624237060500
Finland,FIN,1990,15.044628143310500
Finland,FIN,1991,16.64373207092290
Finland,FIN,1992,18.367647171020500
Finland,FIN,1993,17.727712631225600
Finland,FIN,1994,15.916638374328600
Finland,FIN,1995,17.851295471191400
Finland,FIN,1996,15.462066650390600
Finland,FIN,1997,17.178953170776400
Finland,FIN,1998,20.30083465576170
Finland,FIN,1999,17.99002456665040
Finland,FIN,2000,19.70283317565920
Finland,FIN,2001,17.71671485900880
Finland,FIN,2002,16.264904022216800
Finland,FIN,2003,14.593681335449200
Finland,FIN,2004,19.509204864502000
Finland,FIN,2005,19.463720321655300
Finland,FIN,2006,17.534887313842800
Finland,FIN,2007,18.869096755981400
Finland,FIN,2008,22.427766799926800
Finland,FIN,2009,19.18045997619630
Finland,FIN,2010,19.64714241027830
Finland,FIN,2011,20.955501556396500
Finland,FIN,2012,24.975452423095700
Finland,FIN,2013,22.647865295410200
Finland,FIN,2014,24.728233337402300
Finland,FIN,2015,28.13772201538090
Finland,FIN,2016,26.586719512939500
Finland,FIN,2017,28.7075138092041
Finland,FIN,2018,28.64155387878420
Finland,FIN,2019,29.214561462402300
Finland,FIN,2020,33.16851043701170
Finland,FIN,2021,34.611289978027300
France,FRA,1965,10.584983825683600
France,FRA,1966,11.60239315032960
France,FRA,1967,9.537199020385740
France,FRA,1968,10.092880249023400
France,FRA,1969,9.634167671203610
France,FRA,1970,9.537435531616210
France,FRA,1971,7.942842483520510
France,FRA,1972,7.446317195892330
France,FRA,1973,6.709061622619630
France,FRA,1974,8.016220092773440
France,FRA,1975,9.053054809570310
France,FRA,1976,6.899677753448490
France,FRA,1977,10.59511947631840
France,FRA,1978,9.109526634216310
France,FRA,1979,8.611678123474120
France,FRA,1980,9.114398002624510
France,FRA,1981,9.551752090454100
France,FRA,1982,9.705157279968260
France,FRA,1983,9.325616836547850
France,FRA,1984,8.554503440856930
France,FRA,1985,7.887791156768800
France,FRA,1986,7.764792442321780
France,FRA,1987,8.58464527130127
France,FRA,1988,9.174312591552730
France,FRA,1989,5.59973669052124
France,FRA,1990,6.2226409912109400
France,FRA,1991,6.26654052734375
France,FRA,1992,7.3992438316345200
France,FRA,1993,6.968883514404300
France,FRA,1994,8.563506126403810
France,FRA,1995,7.8239030838012700
France,FRA,1996,6.882894039154050
France,FRA,1997,6.80388879776001
France,FRA,1998,6.470213890075680
France,FRA,1999,7.3888630867004400
France,FRA,2000,6.744560718536380
France,FRA,2001,7.405366897583010
France,FRA,2002,6.175621032714840
France,FRA,2003,5.96218204498291
France,FRA,2004,5.970314979553220
France,FRA,2005,5.3653340339660600
France,FRA,2006,5.96973180770874
France,FRA,2007,6.638713359832760
France,FRA,2008,7.632267475128170
France,FRA,2009,7.70644998550415
France,FRA,2010,8.220292091369630
France,FRA,2011,7.18551778793335
France,FRA,2012,9.13736343383789
France,FRA,2013,10.459434509277300
France,FRA,2014,10.45927906036380
France,FRA,2015,10.147398948669400
France,FRA,2016,10.97524642944340
France,FRA,2017,10.437264442443800
France,FRA,2018,12.132494926452600
France,FRA,2019,12.384904861450200
France,FRA,2020,14.78874683380130
France,FRA,2021,13.671010971069300
Germany,DEU,1965,1.614503026008610
Germany,DEU,1966,1.7416129112243700
Germany,DEU,1967,1.658253788948060
Germany,DEU,1968,1.5761398077011100
Germany,DEU,1969,1.1857671737670900
Germany,DEU,1970,1.5171291828155500
Germany,DEU,1971,1.179680585861210
Germany,DEU,1972,1.1219959259033200
Germany,DEU,1973,1.2137141227722200
Germany,DEU,1974,1.4188613891601600
Germany,DEU,1975,1.4353294372558600
Germany,DEU,1976,1.1208523511886600
Germany,DEU,1977,1.3967294692993200
Germany,DEU,1978,1.4089610576629600
Germany,DEU,1979,1.3454017639160200
Germany,DEU,1980,1.478190541267400
Germany,DEU,1981,1.5739785432815600
Germany,DEU,1982,1.6178512573242200
Germany,DEU,1983,1.4992613792419400
Germany,DEU,1984,1.43718421459198
Germany,DEU,1985,1.3216147422790500
Germany,DEU,1986,1.4105298519134500
Germany,DEU,1987,1.5094993114471400
Germany,DEU,1988,1.500933289527890
Germany,DEU,1989,1.3991726636886600
Germany,DEU,1990,1.336940050125120
Germany,DEU,1991,1.2709577083587600
Germany,DEU,1992,1.5204551219940200
Germany,DEU,1993,1.583544135093690
Germany,DEU,1994,1.7396334409713700
Germany,DEU,1995,1.8891898393631000
Germany,DEU,1996,1.6823945045471200
Germany,DEU,1997,1.8035167455673200
Germany,DEU,1998,1.9705649614334100
Germany,DEU,1999,2.227585792541500
Germany,DEU,2000,2.8871116638183600
Germany,DEU,2001,2.9411675930023200
Germany,DEU,2002,3.5386319160461400
Germany,DEU,2003,3.6419897079467800
Germany,DEU,2004,4.516597747802730
Germany,DEU,2005,5.208419322967530
Germany,DEU,2006,6.026304721832280
Germany,DEU,2007,7.653833389282230
Germany,DEU,2008,7.817628383636480
Germany,DEU,2009,8.454279899597170
Germany,DEU,2010,8.792469024658200
Germany,DEU,2011,10.566965103149400
Germany,DEU,2012,11.899699211120600
Germany,DEU,2013,12.063335418701200
Germany,DEU,2014,13.278846740722700
Germany,DEU,2015,14.823543548584000
Germany,DEU,2016,14.607312202453600
Germany,DEU,2017,16.196212768554700
Germany,DEU,2018,17.084951400756800
Germany,DEU,2019,18.7683048248291
Germany,DEU,2020,21.122827529907200
Germany,DEU,2021,19.453121185302700
Greece,GRC,1965,2.9926247596740700
Greece,GRC,1966,5.903736591339110
Greece,GRC,1967,5.145407676696780
Greece,GRC,1968,4.080320358276370
Greece,GRC,1969,5.802620887756350
Greece,GRC,1970,6.698559761047360
Greece,GRC,1971,5.656627655029300
Greece,GRC,1972,5.09004545211792
Greece,GRC,1973,3.673645496368410
Greece,GRC,1974,3.9671506881713900
Greece,GRC,1975,3.0048630237579300
Greece,GRC,1976,2.536214590072630
Greece,GRC,1977,2.5015759468078600
Greece,GRC,1978,3.8218631744384800
Greece,GRC,1979,5.1934614181518600
Greece,GRC,1980,5.00654411315918
Greece,GRC,1981,5.126492023468020
Greece,GRC,1982,5.286510467529300
Greece,GRC,1983,3.454516887664800
Greece,GRC,1984,4.046571254730230
Greece,GRC,1985,3.7546212673187300
Greece,GRC,1986,4.321011543273930
Greece,GRC,1987,3.3969619274139400
Greece,GRC,1988,2.738327741622930
Greece,GRC,1989,2.0288121700286900
Greece,GRC,1990,1.8226951360702500
Greece,GRC,1991,3.145860433578490
Greece,GRC,1992,2.2052266597747800
Greece,GRC,1993,2.2926175594329800
Greece,GRC,1994,2.5512795448303200
Greece,GRC,1995,3.3267502784729000
Greece,GRC,1996,3.99127197265625
Greece,GRC,1997,3.4691076278686500
Greece,GRC,1998,3.1588401794433600
Greece,GRC,1999,3.964061975479130
Greece,GRC,2000,3.2847325801849400
Greece,GRC,2001,2.2960410118103000
Greece,GRC,2002,2.7831921577453600
Greece,GRC,2003,4.297642230987550
Greece,GRC,2004,4.291225910186770
Greece,GRC,2005,4.600325584411620
Greece,GRC,2006,5.3219499588012700
Greece,GRC,2007,3.1136858463287400
Greece,GRC,2008,3.98714017868042
Greece,GRC,2009,5.843324661254880
Greece,GRC,2010,7.8245930671691900
Greece,GRC,2011,6.159234046936040
Greece,GRC,2012,8.102893829345700
Greece,GRC,2013,12.095451354980500
Greece,GRC,2014,10.859847068786600
Greece,GRC,2015,13.008344650268600
Greece,GRC,2016,13.225245475769000
Greece,GRC,2017,14.015645027160600
Greece,GRC,2018,13.45522689819340
Greece,GRC,2019,13.694193840026900
Greece,GRC,2020,16.70769691467290
Greece,GRC,2021,19.391674041748000
High-income countries,,1965,7.0047736167907700
High-income countries,,1966,7.061326503753660
High-income countries,,1967,6.95485258102417
High-income countries,,1968,6.709464073181150
High-income countries,,1969,6.583033561706540
High-income countries,,1970,6.415108680725100
High-income countries,,1971,6.513423442840580
High-income countries,,1972,6.468289375305180
High-income countries,,1973,6.141325950622560
High-income countries,,1974,6.831377983093260
High-income countries,,1975,6.992864608764650
High-income countries,,1976,6.38430643081665
High-income countries,,1977,6.274975299835210
High-income countries,,1978,6.541082859039310
High-income countries,,1979,6.61157751083374
High-income countries,,1980,6.7566633224487300
High-income countries,,1981,6.971282005310060
High-income countries,,1982,7.415380954742430
High-income countries,,1983,7.765787124633790
High-income countries,,1984,7.428524494171140
High-income countries,,1985,7.2465434074401900
High-income countries,,1986,7.1533308029174800
High-income countries,,1987,6.957846164703370
High-income countries,,1988,6.729755401611330
High-income countries,,1989,6.522182941436770
High-income countries,,1990,6.737084865570070
High-income countries,,1991,6.785161972045900
High-income countries,,1992,6.676239013671880
High-income countries,,1993,6.915687084198000
High-income countries,,1994,6.6247477531433100
High-income countries,,1995,6.830930709838870
High-income countries,,1996,6.762096405029300
High-income countries,,1997,6.886720657348630
High-income countries,,1998,6.740571022033690
High-income countries,,1999,6.715697765350340
High-income countries,,2000,6.684969902038570
High-income countries,,2001,6.309144020080570
High-income countries,,2002,6.382185935974120
High-income countries,,2003,6.258049488067630
High-income countries,,2004,6.301392078399660
High-income countries,,2005,6.4346723556518600
High-income countries,,2006,6.580688953399660
High-income countries,,2007,6.576807975769040
High-income countries,,2008,6.980789661407470
High-income countries,,2009,7.495962619781490
High-income countries,,2010,7.528609275817870
High-income countries,,2011,8.076886177062990
High-income countries,,2012,8.542008399963380
High-income countries,,2013,8.926264762878420
High-income countries,,2014,9.211321830749510
High-income countries,,2015,9.485086441040040
High-income countries,,2016,9.798735618591310
High-income countries,,2017,10.217156410217300
High-income countries,,2018,10.488906860351600
High-income countries,,2019,10.854963302612300
High-income countries,,2020,12.45789623260500
High-income countries,,2021,12.304637908935500
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006911575910635290
Hong Kong,HKG,2007,0.0008049689931795000
Hong Kong,HKG,2008,0.0008013577898964290
Hong Kong,HKG,2009,0.0009893063688650730
Hong Kong,HKG,2010,0.04052601754665380
Hong Kong,HKG,2011,0.044920437037944800
Hong Kong,HKG,2012,0.04486449807882310
Hong Kong,HKG,2013,0.03856699541211130
Hong Kong,HKG,2014,0.046603355556726500
Hong Kong,HKG,2015,0.05969972535967830
Hong Kong,HKG,2016,0.0655013769865036
Hong Kong,HKG,2017,0.06267911195755010
Hong Kong,HKG,2018,0.06412574648857120
Hong Kong,HKG,2019,0.07460387051105500
Hong Kong,HKG,2020,0.10073565691709500
Hong Kong,HKG,2021,0.10869896411895800
Hungary,HUN,1965,0.11989385634660700
Hungary,HUN,1966,0.15773732960224200
Hungary,HUN,1967,0.13554126024246200
Hungary,HUN,1968,0.1417907327413560
Hungary,HUN,1969,0.1413314789533620
Hungary,HUN,1970,0.12151648104190800
Hungary,HUN,1971,0.12839199602603900
Hungary,HUN,1972,0.14248806238174400
Hungary,HUN,1973,0.12081838399171800
Hungary,HUN,1974,0.09401585161685940
Hungary,HUN,1975,0.1787005215883260
Hungary,HUN,1976,0.16931989789009100
Hungary,HUN,1977,0.14541946351528200
Hungary,HUN,1978,0.12593117356300400
Hungary,HUN,1979,0.134546160697937
Hungary,HUN,1980,0.10290330648422200
Hungary,HUN,1981,0.15593338012695300
Hungary,HUN,1982,0.1469283103942870
Hungary,HUN,1983,0.1457432061433790
Hungary,HUN,1984,0.16569237411022200
Hungary,HUN,1985,0.1374802589416500
Hungary,HUN,1986,0.1372341364622120
Hungary,HUN,1987,0.14415858685970300
Hungary,HUN,1988,0.1475629210472110
Hungary,HUN,1989,0.14161773025989500
Hungary,HUN,1990,0.17966973781585700
Hungary,HUN,1991,0.21547885239124300
Hungary,HUN,1992,0.2120923548936840
Hungary,HUN,1993,0.21881689131259900
Hungary,HUN,1994,0.21855822205543500
Hungary,HUN,1995,0.23041439056396500
Hungary,HUN,1996,0.2641087770462040
Hungary,HUN,1997,0.28335416316986100
Hungary,HUN,1998,0.22453971207141900
Hungary,HUN,1999,0.25730809569358800
Hungary,HUN,2000,0.2618878483772280
Hungary,HUN,2001,0.2692703604698180
Hungary,HUN,2002,0.24771267175674400
Hungary,HUN,2003,0.35918548703193700
Hungary,HUN,2004,1.0114941596984900
Hungary,HUN,2005,1.910650372505190
Hungary,HUN,2006,1.5408134460449200
Hungary,HUN,2007,1.963713526725770
Hungary,HUN,2008,2.488173246383670
Hungary,HUN,2009,3.308107614517210
Hungary,HUN,2010,3.3563129901886000
Hungary,HUN,2011,3.07369327545166
Hungary,HUN,2012,3.1865038871765100
Hungary,HUN,2013,3.550579071044920
Hungary,HUN,2014,4.012245178222660
Hungary,HUN,2015,3.892845630645750
Hungary,HUN,2016,3.8303542137146000
Hungary,HUN,2017,3.8641884326934800
Hungary,HUN,2018,4.134616374969480
Hungary,HUN,2019,4.945461273193360
Hungary,HUN,2020,5.81624174118042
Hungary,HUN,2021,6.819572925567630
Iceland,ISL,1965,24.983985900878900
Iceland,ISL,1966,23.200014114379900
Iceland,ISL,1967,24.937162399292000
Iceland,ISL,1968,24.370615005493200
Iceland,ISL,1969,30.625391006469700
Iceland,ISL,1970,41.689292907714800
Iceland,ISL,1971,41.70726013183590
Iceland,ISL,1972,42.60580062866210
Iceland,ISL,1973,45.0670166015625
Iceland,ISL,1974,47.44718551635740
Iceland,ISL,1975,48.56276321411130
Iceland,ISL,1976,50.019866943359400
Iceland,ISL,1977,50.60869598388670
Iceland,ISL,1978,50.14910888671880
Iceland,ISL,1979,52.47784423828130
Iceland,ISL,1980,55.954315185546900
Iceland,ISL,1981,56.77239990234380
Iceland,ISL,1982,61.47043228149410
Iceland,ISL,1983,62.74847412109380
Iceland,ISL,1984,62.047271728515600
Iceland,ISL,1985,61.47184371948240
Iceland,ISL,1986,62.14561462402340
Iceland,ISL,1987,61.632625579834000
Iceland,ISL,1988,62.108951568603500
Iceland,ISL,1989,60.840476989746100
Iceland,ISL,1990,60.33362579345700
Iceland,ISL,1991,61.54582977294920
Iceland,ISL,1992,60.99951171875
Iceland,ISL,1993,61.05936050415040
Iceland,ISL,1994,61.054908752441400
Iceland,ISL,1995,61.592952728271500
Iceland,ISL,1996,59.821136474609400
Iceland,ISL,1997,62.260467529296900
Iceland,ISL,1998,64.60302734375
Iceland,ISL,1999,67.37352752685550
Iceland,ISL,2000,67.80518341064450
Iceland,ISL,2001,69.64024353027340
Iceland,ISL,2002,69.75589752197270
Iceland,ISL,2003,69.681640625
Iceland,ISL,2004,68.89617919921880
Iceland,ISL,2005,68.64934539794920
Iceland,ISL,2006,70.91828155517580
Iceland,ISL,2007,74.30168914794920
Iceland,ISL,2008,81.15161895751950
Iceland,ISL,2009,82.50260162353520
Iceland,ISL,2010,83.07627868652340
Iceland,ISL,2011,83.27398681640630
Iceland,ISL,2012,83.54046630859380
Iceland,ISL,2013,83.09185791015630
Iceland,ISL,2014,82.74785614013670
Iceland,ISL,2015,81.8024673461914
Iceland,ISL,2016,79.91397857666020
Iceland,ISL,2017,78.81926727294920
Iceland,ISL,2018,77.96495819091800
Iceland,ISL,2019,80.0971908569336
Iceland,ISL,2020,86.83658599853520
Iceland,ISL,2021,86.8745346069336
India,IND,1965,9.149455070495610
India,IND,1966,9.270711898803710
India,IND,1967,10.058605194091800
India,IND,1968,10.857532501220700
India,IND,1969,10.873967170715300
India,IND,1970,11.784119606018100
India,IND,1971,12.42677116394040
India,IND,1972,11.463116645813000
India,IND,1973,11.957463264465300
India,IND,1974,10.86085319519040
India,IND,1975,12.067704200744600
India,IND,1976,12.036797523498500
